org_uuid,org_name,type,parent_uuid,parent_name
d9683dc2-dcee-40dc-86c1-703572b8cba5,Sales Insights 12,organization,5a7c5582-f0b8-459c-af7f-d180674f307c,Isaac Bilokin Sales
5a7c5582-f0b8-459c-af7f-d180674f307c,Isaac Bilokin Sales,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
3685dc49-da32-4e67-be79-2c89cd0206b1,Isaac Bilokin Sales & Marketing Australia,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
e8ff9bc9-734a-4a45-bd76-78599abc7354,Isaac Bilokin Aquisitions,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
d1f6e2f5-b717-4776-bfc9-c19c28168c66,Isaac Bilokin Payroll Services,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
f45954dc-6243-4be9-91ae-0057c20dceaa,Isaac Bilokin International Investment Opps,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
54b2b826-1df2-4c5d-a548-8a781d29e3a6,Isaac Bilokin International Online Publishing,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
dc230fb9-7349-4eba-8989-688c9f9e3167,Isaac Bilokin TV,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
7c6afb5f-fbd1-45c8-8438-1a43fa5a2916,Isaac Bilokin U.S.A,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
f1e72c78-09f1-4816-b66b-81822d197c0d,Isaac Bilokin China Operations,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
08e7bcd3-66f6-4bda-92ee-07a154892c07,Isaac Bilokin International.,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
cdd86bc9-ea88-4ef4-a3ab-50f8f230e913,Isaac Bilokin International Relations Management,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
8ee085fa-ed2e-40cd-997e-4de3dc413d6e,Isaac Bilokin International Relations,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
88061d21-ee71-45a8-bb0c-0fba08b372e4,Isaac Bilokin International Relations Foundation,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
75377946-f3ae-4d6b-89e3-f6dec006da23,Isaac Bilokin Consulting,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
8a611785-43ab-40a6-8a5b-32ab7bf6f471,Isaac Bilokin Digital Real-Estate Portfolio,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
d96d8040-79ae-4131-92fb-54ea48791b99,Forterra,organization,1bff0689-67ca-40bd-b91b-77788d2e215d,Forterra plc
1c655d7f-f826-4671-92fd-35823b46ea79,Lumine Group,organization,c7c78411-f542-6531-7ee9-9f4a03aa4fde,Volaris Group
58c96af8-9fa1-4885-9712-56748217dbda,T-Mobile Ventures,organization,9ae1effe-eeb7-b325-7a07-93b2ee97c033,T-Mobile
cd9f8be8-90b5-4d61-8d2a-d90db2727d17,Ellenbridge Real Estate,organization,fcb76aed-89b9-478b-b312-e2e5536b40b1,Ellenbridge Partners
1b246287-3fc2-49cc-8bbe-df638d4437c0,Nasdaq Fixed Income,organization,09e0a150-f916-514c-4346-8206eea34c4a,Nasdaq
51bea99b-9e39-44e8-b95d-ac8af26175ce,LexisNexis Canada,organization,7e3bd125-71a9-0d4d-49cc-1f7aa835bcb4,LexisNexis
1beebb60-3627-4a11-bd32-cba819edda88,IRA Financial Trust Company,organization,8cd96901-56be-426a-bff5-d8717410e355,IRA Financial Group
8f20b093-a15e-407f-9ab8-d4e46f9354d2,Dig-In,organization,64ae42df-c376-41c8-9a23-e4070770737e,Promenade
cdf8b68b-41f9-41ef-9172-7e4e446700d9,SWIGG,organization,64ae42df-c376-41c8-9a23-e4070770737e,Promenade
8e679cb5-201f-429f-9006-3cec57d23454,SenseText AI,organization,aaab9e3e-f7c9-4f06-9fe8-88740275aff9,PORGiESOFT
66142436-4498-49c7-aac2-add549545714,"Cacao San Francisco, S.A.",organization,4ab4d806-5535-4c29-bae5-b2c74ba7d749,CacaoShares The Chocolate blockchain
8a7bdc95-90e4-4c57-b8ab-b605bcd04005,Howell Packaging,organization,1bb30903-5bda-43a9-8d2a-b3372f9e8392,F. M. Howell & Company
4298a6bd-7868-4f36-9423-e1a072e74cd8,Claraphi Advisory Network,organization,c87432f0-240e-4303-a189-cb2a6220ec8b,"Claraphi Capital, LLC"
8ca1a331-11d7-496d-8e3a-50bd9bd08318,Curation Foods,organization,f65df38e-02be-14b3-feec-e1a09c5b41b2,Lifecore Biomedical
7533dcf8-cc88-463c-9268-29de3b0d2ed9,Global Dezigns,organization,929bf7c1-5af8-4f6b-9319-b6c3ce05c1c2,Global Dezigns
8de21f6a-5b48-4ac4-97d1-48e434ed4c3c,stageinc,organization,263563cc-88fa-468c-bca1-e89b9c1bfe7e,RazrCorp Group Limited
1116304d-5d33-4572-84ad-4ca349b0eb62,Shiseido's Personal Care Business,organization,e3d2e047-c1e0-cee4-bc84-84891a615d1c,Shiseido
49b6f140-f43a-4225-8f0f-13d4894adb81,Pacific Treatment Environmental Services,organization,0c29a30a-c1b4-4f7e-be22-8dd36052fe11,Pacific Trans Environmental Services
a65d043a-a1df-48bf-a113-445211460b61,BestKnownHost,organization,bbdc239c-4491-4a31-baa0-bae1a8a819b3,netooze
be787ea8-e3c7-45ac-a631-0ec66af6c4f8,GLVVV,organization,3cb198a9-0281-4a5c-98e5-5d0f1e8dfc81,Unitonomy
604c9988-d6ba-4891-9027-8647b8d2fa84,Raiffeisen Bank Kosovo,organization,f0a215b4-3230-5fe6-56a1-817f749481ad,Raiffeisen Bank International
293264c1-5b59-402f-9879-5cbfbb3650ed,Digital Mafia Talkies,organization,1e370165-ce39-4c3b-ac79-c2960e7c1407,Cinesters
92a78fed-4cea-4d5f-9d1f-98e55a3b2522,VVS,organization,65f3ed92-fb36-40aa-b0c8-5aba418d8738,Leyes Empire
6c03eb81-d333-42a3-b930-f6d72c911c3f,ANOH Gas Processing Company,organization,3195310a-3648-b092-2c51-a4f77e7d74a4,Seplat Petroleum Development Company
8e4da610-aafc-4954-a6cd-db66e2350905,Frank Hirth-Tax advisory and compliance business,organization,c715fa76-f784-4237-a92a-a775815fa4a1,Frank Hirth
2ac5f0e0-9cb7-45de-9b47-4eb62ee868ea,AV Ventures,organization,8254827f-7530-4f00-9dcf-c9ea894d2f96,ACDI/VOCA
573190d6-06cb-4bee-8592-a35144e65c82,Insfra Technologies,organization,68802db1-04a7-4997-af47-878552cdbb15,Knovik
c1c9d6e2-99e5-44b3-b852-21eaba5bb3d5,Run AMZ,organization,10b49b25-e9a6-44ab-8802-9e853da86cd5,Digital Industries
39b8d823-5440-42a3-98af-57c86f72dc50,Teva Canada,organization,cc70b2f2-cc18-ae08-3848-206599ad6797,Teva Pharmaceuticals
769ac7cf-e264-45c9-b49e-007f4c161eb1,CEM Specialties Inc,organization,5c118078-b41f-6b62-9b67-5bbdb4fb3c78,Kontrol Technologies
440ce54a-85f0-4ee5-8d5b-1bf552eff6b2,Commercial Tube Processing,organization,9c829b49-4ab7-4735-a320-2a38c0eee853,Tube Processing Corporation
c4b285e0-bd27-4c7b-b16c-58fd4bb16fe5,V2 Cardio,organization,45440eeb-13f8-4101-b3d9-70e48eb48159,KMC Sports Group
86bf544c-fb05-4a65-a676-38730684c88d,UAE Times Now,organization,643a4022-72d3-40a4-b06e-79b149d6ad93,MasterKey Media
69cb0f18-0cf6-4cab-aefc-ac428ce7df62,Geofilter Studio,organization,a06c0319-f565-42ca-a461-cfc60d436537,EveryStudio
656d3b47-c305-4f7c-a700-c8b9a3ca0bce,Smart City Solar,organization,74a64907-1c29-47af-92d6-cb6db53f2ce6,The Charging Company
d279e5b6-1ea5-4636-bf4d-3efd808e0fd5,Power As A Service Company,organization,74a64907-1c29-47af-92d6-cb6db53f2ce6,The Charging Company
77fa6e91-d2dd-472a-b9a0-d9316901b43d,Eco Marketing Solutions,organization,74a64907-1c29-47af-92d6-cb6db53f2ce6,The Charging Company
9ce6e5d1-8e02-4425-964e-b21bbc619528,Jeetk,organization,cb59f0cb-1488-440b-a5ed-92b45d271823,Technomal Group
55a28c0b-ed99-4a58-bcbd-cb294e0d40c9,Carroll County Times,organization,59a23a58-b489-d427-e2ea-38f7c5ab98be,The Baltimore Sun
1b9e7d09-eb68-48cd-a97a-8d54bd8b532b,Kalpataru Power Do Brasil Participacoes,organization,8998eb24-ba7e-4eeb-84b4-eefc288461a7,Kalpataru Power Transmission
ef2ae3b0-7e77-4954-a072-93e064f2f285,Intellishift,organization,f2b5bc07-d1de-425a-a5bd-99836d611365,Vehicle Tracking Solutions
2d331827-9323-4273-a424-b130ab04e6ed,Amundi,organization,0c59ad9e-51f1-45b7-8482-49c8da703b28,Amundi
7da9ab39-6e76-4d1a-9ba2-fbc993cacb21,Besiktningsman.se,organization,cabfe4e9-2d71-4528-b098-b1a5c5e08ea5,iSpect
c9e6dbf6-34f8-4f2c-9e1f-13f8bc8ef54c,Allianz China Life Insurance,organization,6c3fdb81-9b38-726d-1ed5-f46c563aa5f4,Allianz
2496555c-93ed-4e5f-9d56-397b11c8aade,SYPWAI,organization,c3a0f962-e3b6-4200-87e3-f03bd9ae4572,TheNeurosphere LLC
89858deb-9230-4a89-8221-e965f748fed8,ODX Solutions,organization,b0bba5b1-8d5f-22f8-a2bb-61509daa8adb,OnDeck
1d324d8e-11dd-4cb5-8b12-3966c9d66b35,Magnet Harlequin,organization,3760eaa4-c0d3-fdd6-b6d2-ebf2bde8e66b,Writtle Holdings
924221f5-b5ad-48be-a2d7-5fda5eec1ac8,Grant Thornton Ireland,organization,15e7dc3a-770f-422e-a39c-19b50bb87619,Grant Thornton
c910ee4e-6a1c-4657-b481-60b543e8b0e3,Lackawanna Insurance Group,organization,cf2a4621-2462-4558-a96b-0d0c5c09c907,Group1001
bc2177f9-a464-4730-a83d-930dea2d8e58,Compatio India Private Limited,organization,4592fc68-8b22-4b3b-973a-2936e784f8b3,Compatio
17560a11-f8fc-452d-ac85-f8bef83b682a,Shamrck,organization,4b305fdc-061c-4bcd-89e0-6b4ccb194b93,Shamrck Business
a66e40a7-ad50-43e4-8550-db9a7ce524c6,KDDI Commerce Forward,organization,c1fb9849-81e6-4be9-b2c2-efe66cd5da16,au Commerce & Life
4cf84fcd-0315-4521-b07c-62fda2cf363a,Gravity Flow,organization,56268492-81d1-2bc3-f575-03306580da8a,Rocketgenius
56524a32-100e-4777-8e16-a54876e3214a,Crum & Forster Pet Insurance Group,organization,0e7ac1d2-8fd1-c448-102c-20b707aad5f8,Fairfax Financial Holdings
de08fcf5-8c18-4713-929c-9116f0a64a78,MeghVaahan,organization,1c4b482b-e052-4618-b44a-e043de4742f5,The M Group
ab38b49b-fd83-4bf8-b414-70687fb1106e,TD Investing,organization,b0bd6854-67f6-fb38-27e1-efd1c1c994cf,Toronto Dominion Bank Group
15a2c261-0557-45ca-bc7e-f43519e2bcea,Anthem Life Insurance Company,organization,e6772992-8c15-4478-87cd-8256db318968,Anthem Blue Cross & Blue Shield
9fd759ef-507b-412d-957f-4b66f8464617,Nikkiso Cryoquip,organization,da33351d-7ba6-4b8b-879e-03933baddae3,"Nikkiso Co., Ltd."
0d62baa3-b00f-43b8-826f-872113ed2568,Orbis Clinical,organization,17b9988a-acfb-4a53-b956-62bc0bb9f855,Epic Healthcare Staffing
ba104fcf-498b-49a6-9996-3c7ee70bc8c2,The Clifton Group,organization,745a611e-0b5b-bae9-aea3-5870f0cfc28a,Parametric Portfolio Associates
2b8de804-470a-4d8b-b69c-2aadb3d1c284,Rhythm Diagnostic Systems (France),organization,fa2c776c-52be-9983-f9df-9b01ab1b1937,Rhythm Diagnostic Systems
a412c8f0-2d97-4b66-b393-351791ab7ad2,"Marketocracy Capital Management, LLC",organization,8e13f10f-dc5b-29c2-1104-011e263704bb,Marketocracy
9c9ca8d8-649b-4c90-8442-f1b00301a5f1,Dental21,organization,abd870a3-bdf1-4854-8ace-13cdfdf0837e,Patient 21
5478b9fb-cae9-4b13-b6ce-e45c6abeba88,ICBA Bancard,organization,ac1fb9b8-e399-4a70-9834-03bcad90c7af,Independent Community Bankers of America
d3edef16-be25-468b-b3e2-17958bf0aad7,ICPS,organization,199c5ef2-b764-48a1-a82a-133c3544c505,MCB
6008b31d-d83e-42a3-a6e2-31471c953f2e,SustainaryHealth,organization,5a99e10e-3904-4547-b9ae-16665dfb4ef0,Sustainary
7a929de8-52e9-4c8b-ad82-dec5517a6525,NBP Capital,organization,47290f66-9b11-48b9-ae23-d9b375538e32,Origin Inc.
b228d28a-4c84-4f9a-9f04-efff64193c73,Leaf Home Enhancements,organization,2a334cb2-d2eb-45f0-b854-5420614d479e,Leaf Home Solutions
91c1fee4-3858-4b83-81da-756b018b9b6d,Ambridge Partners,organization,7def678d-3d34-4295-a1c2-3f3ab4133366,Brit
def76a30-9c36-46d1-b7f0-d64e0cd08227,FSB Premier Wealth Management,organization,94a932f8-5360-4c8f-bd27-4e6c1a8e781a,Farmers State Bank
976c5bbe-c88e-4604-b4f9-c05c8cf64a77,HappyFox Chat,organization,788fe293-e2d0-2ddd-ca40-7c3ffc4b28e0,HappyFox
f55c7b66-bb0e-415a-8936-733581755bb6,The New Health,organization,4c175cc6-745d-44f0-a4c2-d8a264c07b44,Kluz Ventures
ef05dfee-6466-4f8e-b739-b91a39fff163,Spii Designs,organization,2354c5bd-fa9a-4822-955e-9090ab9a28d6,Domainmantri
3bbb98e0-fd48-4857-99fa-fc4b890671c3,Wanxiang International Investment,organization,854160e6-6504-48b3-abe3-fe902e4137a4,Wanxiang Group
a97206ef-6429-43c8-9da1-ec404a480eee,SrediMe Croatia,organization,ceada94d-731e-33c5-48e8-67758cec7940,SrediMe
46525f72-0469-4498-a2fb-8a1762e5ea7f,LabLinks,organization,053824a7-a9af-4ce2-95c1-d7af24dfee26,AGR Technology
cdade1d9-6ac2-442e-9df8-1d0a339abbe5,Guofang Capital,organization,b4942b51-9778-4459-ae12-7d3faca7b517,Shanghai International Group (SIG)
30e3c984-7e20-4c70-a28c-49c81a815a6d,Eisai Europe,organization,20d791ce-b72f-5de2-e84b-c59256631ec2,Eisai
9461ce3a-8520-4791-933d-8a81500aef9d,Dindings Supreme,organization,2ae1b6a0-4e32-4f83-ab88-3818da8ca8ac,Malayan Flour Mills Berhad
64d4f731-ad96-4a29-8c67-0927c593e689,kubeflow.party,organization,7da8cd49-b267-4a7a-ab8f-0e56f505e2d8,Aboriginal Armadillo
0d3a73c7-7973-4a44-987f-09dfb034dbd9,Atlas Air,organization,b4f79c77-2e0c-f327-c91e-341d7db5b988,Atlas Air Worldwide Holdings
e921d92d-db93-4a00-8792-a0b74d7fc4a4,GSK - Cephalosporins Antibiotics Business,organization,93853d8a-48b8-f3f1-c162-7c1d3b856082,GlaxoSmithKline
ea8e91aa-cd61-42c5-8f5d-407109374539,Forward31,organization,f0eae824-318f-4e34-92e8-7e2fd94079cf,Porsche Digital
69893957-6710-47d1-a5cf-e5329b99e23b,PT. Indonesia Fintopia Technology,organization,086ca15e-c855-46f3-b714-2902b50018c4,Fintopia
5b0c5862-76e4-4ead-a41e-90d8e9876c33,EC&M - Integrated Security Solutions,organization,45723fdc-17c8-4a1c-bf1f-ce4b5dceb3a1,Electrical Controls & Maintenance
814b2637-57f6-4054-b3de-7bb9d1791968,BRFL Textiles,organization,e5381ae6-4263-4d18-8ced-9891af3750e8,Bombay Rayon Fashions
d38c6b68-29ee-4d42-ad76-f07e7a8e81d8,CareMetx Health,organization,681244c5-af73-4b87-a222-cfd9ca2ae5ad,CareMetx
19b85d64-b9c5-4233-912d-720cdccb94c0,nomadify,organization,13bb913b-51cb-42e4-93cb-134db172a3a4,Innovation Labs Limited
50ad38c0-9827-4ef3-b8bf-c7efd93077c2,The Hicksville Bank,organization,539c0c04-a884-4ab6-ab37-98754a4d64d5,Empire Bancshares Inc
8a77fe4a-73ad-4cd2-8f5e-2a2410627f2e,IBM Global Financing,organization,fc5fbe7a-562d-d577-b05e-46797caa134c,IBM
a282363d-c68c-4f5b-9f42-e418d8daf2d1,The Locwap & Locwep Company,organization,c689b9bc-a544-4653-bb85-f9935a1eade6,The GPGIC Company
d6216369-3727-4366-8666-c921946bd88c,Gameloch International Company,organization,c689b9bc-a544-4653-bb85-f9935a1eade6,The GPGIC Company
f6ead7d9-1db7-478d-8a7d-1230fe8b016c,Agrotomics,organization,14bd6871-3471-41a3-8c68-6a03efe34cf9,Tecporio Group
559d5f69-afa4-4976-95c6-33534c566fea,CitiCERN,organization,14bd6871-3471-41a3-8c68-6a03efe34cf9,Tecporio Group
01616325-71a4-4882-8d54-cd8476537579,Dubal Holding,organization,a4c98cbd-8273-eaa0-2bec-3d1654bca66a,Investment Corporation of Dubai (ICD)
a751c4eb-641a-4f2d-a855-268426e58200,JGS CPA,organization,1a583546-9548-4d89-a832-5de8c4b95a34,PKF O'Connor Davies
27448360-a8f1-4f54-aa5c-37bb7fd4eec4,Dexcom Ventures,organization,21125c53-39ee-e735-27a2-a87c25435013,Dexcom
7f6cad4e-b285-40f8-8b3a-c049014ab315,Chris TDL Council,organization,f6223484-85fb-480f-900c-bfc43e22a5ed,Chris TDL Organizations
9310e1ea-a510-4467-b4d7-877d41fa100d,Kakaobank,organization,f2e06829-ea2b-e15c-651a-3a1e528a5016,Kakao Corp
19b0224c-6e98-45a9-97c2-4a9801d084b9,Stallion Cognitive,organization,9488b338-ab08-448e-a4e4-73eb321cddd9,BNCW Enterprises
881533be-7bf4-447d-a882-5c74fe928afd,Acrux Cloud,organization,9488b338-ab08-448e-a4e4-73eb321cddd9,BNCW Enterprises
278a1f0d-9c33-4f81-991b-534f38d08fda,BALKANI NEWS,organization,71a78db2-fa79-4bcb-9474-d3c57f36b410,BALKANI INFOTAINMENT PVT LTD
ada7300d-2cf0-4cdf-8630-5d9c675e36c6,Keen.com,organization,819fb4f1-15ab-7d40-208d-177852e674a4,Ingenio
89bf0d88-7802-481d-bc34-630f9d75b890,Namaste Finance,organization,9488b338-ab08-448e-a4e4-73eb321cddd9,BNCW Enterprises
5ed1bee9-0cb6-4505-996d-0fe93264aa9c,SEO Roma,organization,a41e15d0-4fd6-4432-96f8-3d1ec533b336,Overstep
1814bf17-bf44-4071-aebd-9feaac2af1c1,FanShield,organization,122fbcbb-72c9-40e8-aa70-060e549ae1b0,Protecht
da4ff867-ce31-41b4-ab09-db4f86d71119,ISS Facility Services,organization,66050acc-558a-2b57-1f20-f2eb09da6e3a,ISS
20dd46e1-a2a7-4184-a17d-d75a493fcc33,CECO Pipeline Services,organization,c3562265-2c2a-4dd0-9204-8a4e6bfbbb3a,Compressor Engineering Corporation
e9c03a7d-b9ef-4316-a49a-793fae72d38c,Ratio,organization,d0033a69-8ea7-4e58-b38a-4c693c18d6ac,Ross Digital
111d631d-aefa-4261-9a99-83815db2ae15,NN Group-Pension and life insurance business,organization,0516d157-0f1a-fe84-dcc9-ae4df620f341,NN Group
5dbe12dd-e6a9-45ba-8563-3ec0317ae262,GroPod,organization,1954157b-86e6-460d-b363-c5e762d9aa55,Heliponix
7b9ebddb-8680-4ad6-81ee-6c249f8bd573,Avery Dennison Performance Tapes,organization,a3ab8d34-fe25-d08b-4981-1e4880fd3abb,Avery Dennison
c228774f-d898-4dc2-8702-99bf340bb98b,Vereinsticket.de,organization,3244e953-06c0-450b-a488-60b4c0869d53,Total Fansports
2663e808-459c-4ae4-b1a8-8f5500b6e523,Business DNA,organization,b18f9a86-bd4b-b7d4-3798-998ac1108a24,DNA Behavior
d89e4e98-f7f4-4847-83ab-114edf86bcbe,Communication DNA,organization,b18f9a86-bd4b-b7d4-3798-998ac1108a24,DNA Behavior
7761401f-0277-4691-8acc-2fc75ba9dc5c,Helix Gateway,organization,b18f9a86-bd4b-b7d4-3798-998ac1108a24,DNA Behavior
7f67aad2-32a9-4bfb-9738-aa99ab08c1ca,Pension Investors of Hollywood,organization,8cd96901-56be-426a-bff5-d8717410e355,IRA Financial Group
9713e33a-7092-48c5-a029-d5b1b2b23487,BBN Music,organization,73cb19db-9f06-4b76-a2d8-012027b607df,BBN Holding
59bcbb60-d066-4e7f-9c2b-22eadef77e3e,BBN Publishing,organization,73cb19db-9f06-4b76-a2d8-012027b607df,BBN Holding
274b6865-8e3c-49af-91ff-389b6d77d71d,TrueFi,organization,ce3aac8d-7a50-4fd9-a6c2-ad2ac7df9cad,Archblock
2ae71390-980f-4331-aefb-6a6da823e293,Beck ReadyMix Concrete Co,organization,ac4c8fb8-c36d-4bd2-b4df-c8057135c259,Beck Companies
ed2e98d6-9c96-4ba1-b2db-1c02ce281f78,Pluto Media Group,organization,9f781ade-e9c7-4dfe-b121-540152bbb18c,Can Dev Solutions
227bd4c5-e9fc-4c6e-adef-c5236ba629ee,TietoEVRY - Oil & Gas Software,organization,d9922976-c84d-425a-ba5b-09a3889a0a36,TietoEVRY
018393f2-691c-4374-86bd-677c23d5075d,CarGebeya,organization,ae4181b6-ff7d-2e45-9318-6df9d82b50b9,AfriCar Group
df426d71-b6f5-4760-ba93-e7dff51ed8d6,Shaun Stenning Investment,organization,5dc54872-7fef-4176-ae28-5114877e9eb9,5 Star Marine
4870efb3-643c-44ad-864d-77b42f879784,Skyward Specialty,organization,ecfe6fe2-1d4c-5267-a5ca-277ad3179ce9,Westaim
63483925-f9e3-40be-8115-380dd0b3ab53,Uhray Inc,organization,553803ec-26db-4e06-92a4-e6539b8dd859,Uhray
6e1bf349-6134-4fdb-937e-dfbd0d211d21,Strangeworks Deutschland,organization,97179a1e-ea6d-401e-9a07-a84447a940ba,Strangeworks
01749b3b-cde5-4e7c-8c46-38a714a1050f,Skyvia,organization,d152611a-fcd5-f636-c107-d25f06cd0114,Devart
7a292955-40cc-4ad5-9aff-9e063ca68d89,Clout,organization,84acf105-29fb-459f-bd15-c04c6d0b6642,TIFIN
0b00162b-211d-4d02-ab6a-d3f1981376f4,Centre for Defence Industry Capability,organization,948b58a9-2994-cd9b-e1c7-12102c132cf1,Business.gov.au
d99a9599-1568-49f0-b12a-be9c979b4449,Viking Management Services,organization,093bbf85-1b50-4741-b79e-f8883728067c,"Palm Real Estate Ventures, Inc."
dbe3e8e3-872a-434b-b942-a62d9e184090,Urkel Pool,organization,86d7b8eb-62e9-4865-8325-723ca5ee92c6,Urkel
6a3edd0e-09de-4722-bcfc-208613f8d55c,Medilance Cardiology,organization,0201ac42-b440-4404-9b4a-63536cb1a5f6,Medilance Healthcare
bea36fbf-e6e9-49c0-aa56-19a84d7b72c7,Prologis Ventures,organization,b23df10e-b6ac-40b0-f37e-46a40ec301ed,Prologis
2ca4e3c9-04e0-4899-a4bd-377b41863752,Austco,organization,2cba1f63-8c79-4a38-b32f-7a418fa4d537,Austco Healthcare
913a0233-dff9-49dc-96ff-4af9224a4258,Hobsons - Intersect,organization,5f99ff18-e134-0b28-32c6-a75c27f2c1fd,Hobsons
c434f158-e5f2-42c5-8e52-f87f4154b20b,Grant Thornton Australia,organization,9683f810-acf6-4807-9e39-3e628e9ba699,Grant Thornton
10aa3955-c7ef-4748-bdf0-b42004144007,TASK,organization,8d80fa85-23dd-6e48-59c6-86ed1c55248c,Plexure
08d58bad-6298-4764-b3bd-5f74c0eb30b4,NRTC- Managed Services,organization,84d8ed07-2c68-41a8-ab6a-d0ec768d3041,National Rural Telecommunications Cooperative
adf1f5f8-5ff9-4ea8-8abb-f1d7d158edf6,Sovcombank,organization,f146a35e-e0a9-4a99-8696-9d200e0577b9,SovCo Capital Partners B.V.
1904440c-b005-467d-bf94-22b4c4a8ab5a,SilkyJum,organization,b68a8a10-8b99-4aaf-860e-7d6e573f5307,The Isaac Bilokin Organisation
a1693e0b-ae6e-439b-873b-cd5e3f0f6d01,Oldcastle Infrastructure - BSD,organization,f92cd962-7df9-4746-ab07-e170f95c707f,Oldcastle Infrastructure
2cc638ef-4dfe-4830-b92b-77779d9224a2,Unicorn Events,organization,931ab954-1ee5-389e-47f5-7132d03789a0,Startup Network
66074a04-4626-4aa3-bf39-77fbd6055c9c,Disney+ Hotstar,organization,ce90450e-f12b-f9a1-dbe4-7b47a95b3e2e,Hotstar
aa3cb643-748e-45ba-946b-3e37673d20a4,Masterpass,organization,50c8a611-49e5-e497-69e2-02402d6f2bcd,Mastercard
c3a0f962-e3b6-4200-87e3-f03bd9ae4572,TheNeurosphere LLC,organization,2496555c-93ed-4e5f-9d56-397b11c8aade,SYPWAI
3226dcd0-6c66-4fdc-b294-2652b9217828,"Studio 3DX, Inc.",organization,20caae3c-9d2d-4e71-98d6-f6e4770d7748,Parametricos
e2dafce6-014f-499a-a8fb-5845bcbaf124,Celebrities Finest,organization,3958638a-7d20-4f3b-8a7a-d4d7baf575b7,Misas Media
27da38a8-e986-4191-84a2-8969b92a70bb,Celebrities Pick,organization,3958638a-7d20-4f3b-8a7a-d4d7baf575b7,Misas Media
d4703ebc-c851-47fa-86eb-c0cf9ce1bea3,Wudroz Pharmaceuticals,organization,0201ac42-b440-4404-9b4a-63536cb1a5f6,Medilance Healthcare
46b17a93-5502-40b1-ac9b-267d01d99f2d,Bank of West Africa,organization,59c75581-7b87-73f7-b267-2f8c4a87052c,NEX4
e256f7cd-77a5-4842-9b3f-00ec9adba726,Three On A Bike Brewing Co.,organization,f523f21a-e336-40a9-b782-5041568bc568,Winking Seal Beer Co. Limited
3baaf5fa-a8fb-4cac-9802-5faa7b975c8d,beWater™,organization,f523f21a-e336-40a9-b782-5041568bc568,Winking Seal Beer Co. Limited
5eeae13f-8073-42e5-9366-ddb3dbe970a3,Unlimited Beverage Company Limited,organization,f523f21a-e336-40a9-b782-5041568bc568,Winking Seal Beer Co. Limited
7b2fd553-f759-413a-ad23-2771f453a3b4,Twayobiz,organization,7d607e54-9c78-40b4-b734-8b47ad8e4113,Sewell Stephens
efe9aee7-1288-4174-932c-26a4c54ac2af,CrossRegional Partners,organization,a3602765-26a4-4397-b50c-bb116c40002b,CrossRegional Management
ed2be9c5-cc4c-498d-ad97-bb230bfc8e58,CrossRegional Digital Strategy,organization,a3602765-26a4-4397-b50c-bb116c40002b,CrossRegional Management
a8e40b06-2e8e-41b6-b6a9-449d79b7855f,Dom Maklerski mBanku S.A.,organization,45785fb2-5b5c-ef55-4ade-2e5644d0e2c2,mBank
5c5c0389-84aa-4a6a-b134-cf26acfd282d,Scandibet,organization,1cadffb5-ce89-4f9d-8a8d-a6cd6b6ff94e,ManiSol Gaming
400ad22e-a583-4f76-a0c7-7a12dbb7743d,TurboVegas,organization,1cadffb5-ce89-4f9d-8a8d-a6cd6b6ff94e,ManiSol Gaming
9f4e0298-ab07-4516-b6d0-bd0fe46b8a78,SPH Health Commerce,organization,0ee6cf4e-688d-2163-2c20-4580a0891a48,Shanghai Pharmaceutical
1fde6379-32a6-4fbf-8b9f-54389415a16f,Korify Capital,organization,51f66f74-70c0-40e9-8115-cb961733644a,Infinitas Capital
3be09805-3669-4379-85b0-0c71266ca99e,Zib Digital,organization,64c4f995-eee7-48fd-b75b-c07eaab04ce2,Zib Digital
4ea4d3cf-fcaf-4cf3-907e-ea3c69631975,aquama Deutschland,organization,edb2d775-a0af-f32c-3bd2-dc726b6c5a09,aquama
f54c1ac6-28f9-485e-874e-6725fd6bea73,aquama Switzerland,organization,edb2d775-a0af-f32c-3bd2-dc726b6c5a09,aquama
